date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver
2025-10-08,Human Resources,hr-portal,8,2,4,2,2,1,19,19,19,13,10,6,3543,0.6842105263157895,0.5263157894736842,0.3157894736842105,4.0,1.6,1.8,0.7142857142857143,0.6,0.625,1.4,0.8333333333333334,2.0,1.3333333333333333,0.8,1.1111111111111112,10.6,1.6379310344827587,6.2,1.8055555555555556,2.4,2.9411764705882355,72.38,0.7756,0,Login failures
2025-10-08,Library,digital-archives,1,5,0,0,0,4,10,10,10,5,2,1,11390,0.5,0.2,0.1,3.2,0.23809523809523808,0.6,0.0,1.6,1.5384615384615383,2.4,1.4705882352941178,0.4,0.0,1.6,0.0,9.8,0.9259259259259258,3.4,1.1363636363636362,2.2,0.625,19.15,0.068,0,Unusual downloads
2025-10-08,Library,library-catalog,2,4,1,3,0,3,13,13,12,5,2,4,6010,0.38461538461538464,0.15384615384615385,0.3076923076923077,3.6,0.4347826086956522,1.0,0.0,1.4,1.25,2.4,1.1764705882352942,0.0,1.0,0.6,1.875,9.0,1.3,3.2,1.1904761904761905,1.8,0.7142857142857143,33.01,0.3128,0,Privileged access attempts
2025-10-08,Registrar,registration-api,5,4,1,1,1,3,15,15,15,7,1,4,6520,0.4666666666666667,0.06666666666666667,0.26666666666666666,5.6,0.7575757575757576,1.4,0.4166666666666667,0.6,1.875,1.4,1.6666666666666667,2.0,0.3333333333333333,1.6,0.3846153846153846,12.6,1.1029411764705883,6.0,1.0,5.2,0.16129032258064516,32.45,0.2346,1,Login failures
2025-10-08,Registrar,student-records,5,2,1,3,6,3,20,20,20,9,5,9,9482,0.45,0.25,0.45,4.2,0.9615384615384615,1.8,2.142857142857143,1.6,1.1538461538461537,2.4,0.5882352941176471,1.8,0.35714285714285715,1.4,1.25,13.2,1.4084507042253522,6.2,1.25,4.8,0.8620689655172414,73.98,0.8465,1,Suspicious IP access
2025-10-08,Research Lab,hpc-cluster,7,2,1,10,2,5,27,27,27,12,15,14,14697,0.4444444444444444,0.5555555555555556,0.5185185185185185,7.4,0.8333333333333333,4.6,0.35714285714285715,4.2,0.9615384615384615,1.6,0.7692307692307692,3.6,0.2173913043478261,3.6,2.173913043478261,25.0,1.0384615384615385,13.2,0.8450704225352114,9.6,1.4150943396226416,95.02,0.9387,1,Privileged access attempts
2025-10-08,Research Lab,research-data-vault,10,2,6,7,1,5,31,31,31,12,14,16,11768,0.3870967741935484,0.45161290322580644,0.5161290322580645,9.4,0.9615384615384615,1.8,0.35714285714285715,3.4,1.1363636363636362,1.4,0.8333333333333334,1.8,2.142857142857143,2.4,2.058823529411765,20.2,1.4622641509433962,9.0,1.2,6.8,1.794871794871795,95.62,0.9752,1,Privileged access attempts
2025-10-08,Student Services,housing-api,14,7,4,0,4,2,31,31,31,12,16,5,2210,0.3870967741935484,0.5161290322580645,0.16129032258064516,3.6,3.0434782608695654,1.6,1.5384615384615383,1.0,1.0,3.6,1.5217391304347827,1.8,1.4285714285714286,0.6,0.0,12.2,2.3484848484848486,6.8,1.5384615384615385,2.4,4.705882352941177,85.38,0.9321,1,Login failures
2025-10-08,Student Services,student-portal,10,3,3,6,4,0,26,26,26,11,14,12,0,0.4230769230769231,0.5384615384615384,0.46153846153846156,4.6,1.7857142857142858,1.6,1.5384615384615383,1.8,0.0,2.0,1.0,2.4,0.8823529411764706,1.6,2.3076923076923075,14.0,1.7333333333333334,7.4,1.3095238095238095,5.2,2.258064516129032,89.96,0.9325,1,Privileged access attempts
2025-10-09,Admissions,admissions-portal,7,1,2,1,5,1,17,17,17,12,2,7,3427,0.7058823529411765,0.11764705882352941,0.4117647058823529,7.0,0.875,2.1666666666666665,1.5789473684210527,0.5,0.6666666666666666,2.3333333333333335,0.3,3.0,0.5,1.1666666666666667,0.46153846153846145,16.166666666666668,0.9902912621359222,7.5,1.411764705882353,4.5,0.36363636363636365,58.88,0.5099,1,Suspicious IP access
2025-10-09,Admissions,application-db,4,1,3,0,0,0,8,8,8,6,2,0,0,0.75,0.25,0.0,4.666666666666667,0.7058823529411764,1.8333333333333333,0.0,1.1666666666666667,0.0,0.8333333333333334,0.5454545454545454,4.333333333333333,0.5625,1.6666666666666667,0.0,14.5,0.5161290322580645,8.833333333333334,0.6101694915254237,4.5,0.36363636363636365,22.01,0.0807,0,Phishing patterns
2025-10-09,Finance,finance-erp,7,4,2,1,4,1,19,19,19,10,11,6,2880,0.5263157894736842,0.5789473684210527,0.3157894736842105,8.5,0.7368421052631579,4.0,0.8,1.6666666666666667,0.37499999999999994,1.1666666666666667,1.8461538461538458,1.3333333333333333,0.8571428571428572,2.6666666666666665,0.27272727272727276,19.333333333333332,0.9344262295081968,9.5,0.9523809523809523,7.333333333333333,1.3200000000000003,66.63,0.5539,0,Login failures
2025-10-09,Finance,payroll-db,8,3,4,2,1,0,18,18,18,7,10,4,0,0.3888888888888889,0.5555555555555556,0.2222222222222222,6.833333333333333,1.021276595744681,3.3333333333333335,0.23076923076923073,2.3333333333333335,0.0,2.0,1.0,2.6666666666666665,1.090909090909091,1.8333333333333333,0.7058823529411765,19.0,0.9,10.0,0.6363636363636364,7.333333333333333,1.2000000000000002,57.5,0.3207,0,Login failures
2025-10-09,Human Resources,benefits-db,5,2,2,1,0,1,11,11,11,6,3,3,4694,0.5454545454545454,0.2727272727272727,0.2727272727272727,5.333333333333333,0.7894736842105263,3.3333333333333335,0.0,1.0,0.5,1.0,1.0,2.1666666666666665,0.6315789473684211,0.8333333333333334,0.5454545454545454,13.666666666666666,0.75,7.666666666666667,0.6923076923076922,3.6666666666666665,0.6428571428571429,27.07,0.1488,0,Login failures
2025-10-09,Human Resources,hr-portal,3,1,2,2,0,2,10,10,10,2,1,3,1258,0.2,0.1,0.3,4.666666666666667,0.5294117647058824,1.8333333333333333,0.0,0.6666666666666666,1.2000000000000002,1.5,0.4,2.3333333333333335,0.6,1.0,1.0,12.0,0.7692307692307693,7.333333333333333,0.24000000000000005,3.6666666666666665,0.2142857142857143,19.31,0.1151,0,Privileged access attempts
2025-10-09,Library,digital-archives,1,1,1,1,0,2,6,6,6,2,3,3,6812,0.3333333333333333,0.5,0.5,2.8333333333333335,0.2608695652173913,0.5,0.0,2.0,0.6666666666666666,2.8333333333333335,0.2608695652173913,0.3333333333333333,0.75,1.3333333333333333,0.4285714285714286,9.833333333333334,0.5538461538461538,3.6666666666666665,0.4285714285714286,2.1666666666666665,0.9473684210526316,18.39,0.0851,0,Unusual downloads
2025-10-09,Library,library-catalog,5,3,0,1,1,3,13,13,13,3,0,2,5942,0.23076923076923078,0.0,0.15384615384615385,3.3333333333333335,1.1538461538461537,0.8333333333333334,0.5454545454545454,1.6666666666666667,1.1249999999999998,2.6666666666666665,0.8181818181818182,0.16666666666666666,0.0,1.0,0.5,9.666666666666666,1.21875,3.5,0.6666666666666666,1.8333333333333333,0.0,19.27,0.0873,0,Login failures
2025-10-09,Registrar,registration-api,16,1,6,10,5,7,45,45,45,18,27,27,19018,0.4,0.6,0.6,5.5,2.4615384615384617,1.3333333333333333,2.1428571428571432,1.0,3.5,1.8333333333333333,0.35294117647058826,1.8333333333333333,2.1176470588235294,1.5,4.0,13.0,3.2142857142857144,6.166666666666667,2.511627906976744,4.5,4.909090909090909,99.74,0.9999,1,Privileged access attempts
2025-10-09,Registrar,student-records,9,5,5,4,3,2,28,28,28,16,16,12,4482,0.5714285714285714,0.5714285714285714,0.42857142857142855,4.333333333333333,1.6875,2.5,0.8571428571428571,1.8333333333333333,0.7058823529411765,2.3333333333333335,1.5,1.6666666666666667,1.8749999999999998,1.6666666666666667,1.4999999999999998,14.333333333333334,1.826086956521739,6.666666666666667,2.0869565217391304,4.833333333333333,2.742857142857143,92.41,0.9752,1,Login failures
2025-10-09,Research Lab,hpc-cluster,8,4,4,3,3,3,25,25,25,8,4,10,7694,0.32,0.16,0.4,7.333333333333333,0.9600000000000002,4.166666666666667,0.5806451612903225,4.333333333333333,0.5625,1.6666666666666667,1.4999999999999998,3.1666666666666665,0.9600000000000002,4.666666666666667,0.5294117647058824,25.333333333333332,0.949367088607595,13.0,0.5714285714285714,10.5,0.34782608695652173,77.21,0.7734,1,Login failures
2025-10-09,Research Lab,research-data-vault,6,4,3,5,4,1,23,23,22,11,5,11,891,0.4782608695652174,0.21739130434782608,0.4782608695652174,9.5,0.5714285714285714,1.6666666666666667,1.4999999999999998,3.6666666666666665,0.2142857142857143,1.5,1.6,2.5,0.8571428571428571,3.1666666666666665,1.2000000000000002,22.0,1.0,9.5,1.0476190476190477,8.0,0.5555555555555556,81.89,0.7847,1,Privileged access attempts
2025-10-09,Student Services,housing-api,3,3,1,1,6,3,17,17,17,8,9,8,10914,0.47058823529411764,0.5294117647058824,0.47058823529411764,5.333333333333333,0.4736842105263158,2.0,2.0,1.1666666666666667,1.3846153846153844,4.166666666666667,0.5806451612903225,2.1666666666666665,0.31578947368421056,0.5,0.6666666666666666,15.333333333333334,1.040816326530612,7.666666666666667,0.9230769230769229,4.666666666666667,1.588235294117647,67.29,0.6446,1,Suspicious IP access
2025-10-09,Student Services,student-portal,4,4,3,1,4,0,16,16,16,12,9,6,0,0.75,0.5625,0.375,5.5,0.6153846153846154,2.0,1.3333333333333333,1.5,0.0,2.1666666666666665,1.2631578947368423,2.5,0.8571428571428571,2.3333333333333335,0.3,16.0,0.9411764705882353,8.0,1.3333333333333333,6.666666666666667,1.1739130434782608,66.68,0.5351,0,Suspicious IP access
2025-10-10,Admissions,admissions-portal,5,2,2,0,2,3,14,14,14,7,7,0,7427,0.5,0.5,0.0,7.0,0.625,2.5714285714285716,0.5599999999999999,0.5714285714285714,1.9090909090909092,2.142857142857143,0.6363636363636364,2.857142857142857,0.5185185185185185,1.1428571428571428,0.0,16.285714285714285,0.8099173553719009,8.142857142857142,0.765625,4.142857142857143,1.361111111111111,42.8,0.3603,1,Login failures
2025-10-10,Admissions,application-db,3,1,6,2,3,0,15,15,15,12,8,6,0,0.8,0.5333333333333333,0.4,4.571428571428571,0.5384615384615384,1.5714285714285714,1.1666666666666667,1.0,0.0,0.8571428571428571,0.5384615384615384,4.142857142857143,1.1666666666666665,1.4285714285714286,0.8235294117647058,13.571428571428571,1.0294117647058825,8.428571428571429,1.2727272727272727,4.142857142857143,1.5555555555555554,73.63,0.6943,1,Phishing patterns
2025-10-10,Finance,finance-erp,8,1,1,5,1,4,20,20,20,6,3,8,10320,0.3,0.15,0.4,8.285714285714286,0.8615384615384615,4.0,0.2,1.5714285714285714,1.5555555555555558,1.5714285714285714,0.38888888888888895,1.4285714285714286,0.4117647058823529,2.4285714285714284,1.4583333333333335,19.285714285714285,0.9859154929577465,9.571428571428571,0.5675675675675675,7.857142857142857,0.3387096774193548,61.89,0.5546,1,Privileged access attempts
2025-10-10,Finance,payroll-db,11,1,3,5,5,0,25,25,23,11,4,9,0,0.44,0.16,0.36,7.0,1.375,3.0,1.25,2.0,0.0,2.142857142857143,0.3181818181818182,2.857142857142857,0.7777777777777778,1.8571428571428572,1.75,18.857142857142858,1.2589928057553956,9.571428571428571,1.0405405405405406,7.714285714285714,0.4590163934426229,83.7,0.8838,1,Login failures
2025-10-10,Human Resources,benefits-db,8,2,6,3,4,1,24,24,24,14,4,6,4903,0.5833333333333334,0.16666666666666666,0.25,5.285714285714286,1.2727272727272727,2.857142857142857,1.037037037037037,1.0,0.5,1.1428571428571428,0.9333333333333333,2.142857142857143,1.9090909090909092,0.8571428571428571,1.6153846153846154,13.285714285714286,1.68,7.428571428571429,1.6610169491525424,3.5714285714285716,0.875,83.66,0.9042,0,Phishing patterns
2025-10-10,Human Resources,hr-portal,6,0,3,1,3,2,15,15,15,8,2,2,6091,0.5333333333333333,0.13333333333333333,0.13333333333333333,4.428571428571429,1.1052631578947367,1.5714285714285714,1.1666666666666667,0.8571428571428571,1.0769230769230769,1.4285714285714286,0.0,2.2857142857142856,0.9130434782608696,1.1428571428571428,0.4666666666666667,11.714285714285714,1.1797752808988764,6.571428571428571,1.0566037735849056,3.2857142857142856,0.4666666666666667,45.84,0.4204,0,Login failures
2025-10-10,Library,digital-archives,7,2,3,2,5,8,27,27,26,10,10,16,26399,0.37037037037037035,0.37037037037037035,0.5925925925925926,2.5714285714285716,1.96,0.42857142857142855,3.5,2.0,2.6666666666666665,2.5714285714285716,0.5599999999999999,0.42857142857142855,2.1,1.2857142857142858,0.875,9.285714285714286,2.625,3.4285714285714284,2.258064516129032,2.2857142857142856,3.0434782608695654,89.38,0.9862,1,Unusual downloads
2025-10-10,Library,library-catalog,11,5,4,2,0,5,27,27,27,8,11,10,16072,0.2962962962962963,0.4074074074074074,0.37037037037037035,3.5714285714285716,2.40625,0.8571428571428571,0.0,1.8571428571428572,1.75,2.7142857142857144,1.346153846153846,0.14285714285714285,3.5,1.0,1.0,10.142857142857142,2.4230769230769234,3.4285714285714284,1.8064516129032258,1.5714285714285714,4.277777777777779,77.17,0.8947,0,Login failures
2025-10-10,Registrar,registration-api,5,2,4,1,1,0,13,13,13,6,7,5,0,0.46153846153846156,0.5384615384615384,0.38461538461538464,7.0,0.625,1.8571428571428572,0.35,1.8571428571428572,0.0,1.7142857142857142,0.7368421052631579,2.4285714285714284,1.1666666666666667,2.7142857142857144,0.2692307692307692,17.571428571428573,0.7,7.857142857142857,0.6774193548387096,7.714285714285714,0.8032786885245901,43.12,0.3286,0,Phishing patterns
2025-10-10,Registrar,student-records,6,1,2,6,2,1,18,18,18,6,8,10,2894,0.3333333333333333,0.4444444444444444,0.5555555555555556,5.0,1.0,2.5714285714285716,0.5599999999999999,1.8571428571428572,0.35,2.7142857142857144,0.2692307692307692,2.142857142857143,0.6363636363636364,2.0,2.0,16.285714285714285,1.0413223140495869,8.0,0.6666666666666666,6.428571428571429,1.0769230769230769,70.68,0.6058,1,Privileged access attempts
2025-10-10,Research Lab,hpc-cluster,5,4,4,5,3,0,21,21,21,10,14,9,0,0.47619047619047616,0.6666666666666666,0.42857142857142855,7.428571428571429,0.5932203389830508,4.0,0.6,4.142857142857143,0.0,2.0,1.3333333333333333,3.2857142857142856,0.9333333333333333,4.428571428571429,0.9210526315789473,25.285714285714285,0.7989130434782609,12.285714285714286,0.7526881720430108,9.571428571428571,1.3243243243243243,84.43,0.8594,1,Privileged access attempts
2025-10-10,Research Lab,research-data-vault,10,4,2,8,3,7,34,34,34,16,22,12,17035,0.47058823529411764,0.6470588235294118,0.35294117647058826,9.0,1.0,2.0,1.0,3.2857142857142856,1.6333333333333333,1.8571428571428572,1.4,2.5714285714285716,0.5599999999999999,3.4285714285714284,1.8064516129032258,22.142857142857142,1.4691358024691359,9.714285714285714,1.4933333333333334,7.571428571428571,2.566666666666667,97.83,0.9893,1,Privileged access attempts
2025-10-10,Student Services,housing-api,2,3,0,4,3,2,14,14,14,6,5,7,3670,0.42857142857142855,0.35714285714285715,0.5,5.0,0.3333333333333333,2.5714285714285716,0.84,1.4285714285714286,0.8235294117647058,4.0,0.6,2.0,0.0,0.5714285714285714,2.5454545454545454,15.571428571428571,0.8448275862068967,7.714285714285714,0.6885245901639343,5.285714285714286,0.7954545454545455,52.68,0.4249,0,Privileged access attempts
2025-10-10,Student Services,student-portal,5,2,5,1,4,0,17,17,17,14,7,4,0,0.8235294117647058,0.4117647058823529,0.23529411764705882,5.285714285714286,0.7954545454545455,2.2857142857142856,1.2173913043478262,1.2857142857142858,0.0,2.4285714285714284,0.5833333333333334,2.5714285714285716,1.4,2.142857142857143,0.3181818181818182,16.0,1.0,8.571428571428571,1.462686567164179,7.0,0.875,71.67,0.6455,1,Phishing patterns
2025-10-11,Admissions,admissions-portal,5,1,3,2,6,0,17,17,17,11,2,6,0,0.6470588235294118,0.11764705882352941,0.35294117647058826,6.142857142857143,0.7,2.7142857142857144,1.6153846153846154,1.0,0.0,1.8571428571428572,0.35,2.4285714285714284,0.875,1.1428571428571428,0.9333333333333333,15.285714285714286,1.0438596491228072,7.857142857142857,1.2419354838709677,4.714285714285714,0.35,65.4,0.5586,0,Suspicious IP access
2025-10-11,Admissions,application-db,6,2,2,1,2,0,13,13,12,9,3,2,0,0.6923076923076923,0.23076923076923078,0.15384615384615385,4.285714285714286,1.135135135135135,1.5714285714285714,0.7777777777777779,0.5714285714285714,0.0,1.0,1.0,4.428571428571429,0.3684210526315789,1.4285714285714286,0.4117647058823529,13.285714285714286,0.9099999999999999,8.714285714285714,0.9264705882352942,4.571428571428571,0.5384615384615384,38.12,0.2282,0,Login failures
2025-10-11,Finance,finance-erp,5,0,0,1,5,3,14,14,14,8,5,4,9971,0.5714285714285714,0.35714285714285715,0.2857142857142857,7.857142857142857,0.564516129032258,2.857142857142857,1.2962962962962963,1.7142857142857142,1.1052631578947367,1.4285714285714286,0.0,1.1428571428571428,0.0,2.5714285714285716,0.27999999999999997,17.571428571428573,0.7538461538461538,8.0,0.8888888888888888,6.0,0.7142857142857143,51.39,0.4376,1,Suspicious IP access
2025-10-11,Finance,payroll-db,5,2,1,3,7,1,19,18,19,12,4,8,3261,0.631578947368421,0.21052631578947367,0.42105263157894735,8.0,0.5555555555555556,3.142857142857143,1.6896551724137934,1.8571428571428572,0.35,2.142857142857143,0.6363636363636364,2.5714285714285716,0.27999999999999997,2.0,1.0,19.714285714285715,0.9172413793103448,9.571428571428571,1.135135135135135,7.0,0.5,74.91,0.6987,1,Suspicious IP access
2025-10-11,Human Resources,benefits-db,4,1,1,1,2,0,9,9,9,5,2,2,0,0.5555555555555556,0.2222222222222222,0.2222222222222222,5.714285714285714,0.5957446808510638,3.2857142857142856,0.4666666666666667,0.8571428571428571,0.0,1.2857142857142858,0.4375,2.4285714285714284,0.2916666666666667,1.1428571428571428,0.4666666666666667,14.714285714285714,0.5727272727272728,8.285714285714286,0.5384615384615384,3.7142857142857144,0.42424242424242425,23.79,0.1266,0,Login failures
2025-10-11,Human Resources,hr-portal,4,1,1,2,1,0,9,9,8,4,2,2,0,0.4444444444444444,0.2222222222222222,0.2222222222222222,4.571428571428571,0.717948717948718,1.8571428571428572,0.35,1.1428571428571428,0.0,1.1428571428571428,0.4666666666666667,2.2857142857142856,0.30434782608695654,1.1428571428571428,0.9333333333333333,12.142857142857142,0.6847826086956522,6.285714285714286,0.5490196078431373,3.0,0.5,22.14,0.1112,0,Login failures
2025-10-11,Library,digital-archives,5,1,2,0,1,0,9,9,9,6,2,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,2.857142857142857,1.2962962962962963,1.0,0.5,2.7142857142857144,0.0,2.2857142857142856,0.30434782608695654,0.8571428571428571,1.0769230769230769,1.1428571428571428,0.0,10.857142857142858,0.7590361445783133,4.0,1.2,2.7142857142857144,0.5384615384615384,22.21,0.1102,0,Login failures
2025-10-11,Library,library-catalog,0,1,1,1,1,4,8,8,7,4,3,3,5022,0.5,0.375,0.375,4.571428571428571,0.0,0.8571428571428571,0.5384615384615384,2.2857142857142856,1.2173913043478262,2.857142857142857,0.25925925925925924,0.7142857142857143,0.5833333333333333,1.0,0.5,12.285714285714286,0.6021505376344086,4.285714285714286,0.7567567567567568,2.4285714285714284,0.875,27.84,0.1665,0,Unusual downloads
2025-10-11,Registrar,registration-api,6,3,4,1,1,0,15,15,15,8,4,3,0,0.5333333333333333,0.26666666666666666,0.2,7.142857142857143,0.736842105263158,1.8571428571428572,0.35,1.7142857142857142,0.0,2.0,1.0,2.857142857142857,1.037037037037037,2.5714285714285716,0.27999999999999997,18.142857142857142,0.7835820895522388,8.142857142857142,0.875,8.285714285714286,0.43076923076923074,41.91,0.2324,0,Phishing patterns
2025-10-11,Registrar,student-records,7,1,2,5,3,0,18,18,18,8,3,8,0,0.4444444444444444,0.16666666666666666,0.4444444444444444,4.428571428571429,1.2894736842105263,2.5714285714285716,0.84,1.8571428571428572,0.0,2.857142857142857,0.25925925925925924,2.0,0.6666666666666666,2.7142857142857144,1.346153846153846,16.428571428571427,1.0327868852459017,8.0,0.8888888888888888,7.0,0.375,63.77,0.5216,1,Privileged access attempts
2025-10-11,Research Lab,hpc-cluster,9,5,2,3,2,6,27,27,27,16,14,9,21061,0.5925925925925926,0.5185185185185185,0.3333333333333333,7.857142857142857,1.0161290322580645,3.857142857142857,0.4117647058823529,3.5714285714285716,1.3125,2.4285714285714284,1.4583333333333335,3.2857142857142856,0.4666666666666667,4.714285714285714,0.525,25.714285714285715,1.0106951871657754,12.285714285714286,1.2043010752688172,11.0,1.1666666666666667,87.95,0.8121,1,Login failures
2025-10-11,Research Lab,research-data-vault,5,3,5,3,6,5,27,27,27,15,15,11,9116,0.5555555555555556,0.5555555555555556,0.4074074074074074,9.571428571428571,0.47297297297297297,2.2857142857142856,1.8260869565217392,3.857142857142857,1.0294117647058822,2.2857142857142856,0.9130434782608696,2.5714285714285716,1.4,4.142857142857143,0.5833333333333333,24.714285714285715,1.05,10.714285714285714,1.2804878048780488,10.714285714285714,1.2804878048780488,94.48,0.9648,1,Suspicious IP access
2025-10-11,Student Services,housing-api,6,4,3,1,4,1,19,19,19,13,4,7,1081,0.6842105263157895,0.21052631578947367,0.3684210526315789,4.857142857142857,1.024390243902439,2.857142857142857,1.037037037037037,1.5714285714285714,0.38888888888888895,4.0,0.8,1.7142857142857142,1.1052631578947367,1.0,0.5,16.0,1.1176470588235294,7.857142857142857,1.4677419354838708,5.571428571428571,0.6086956521739131,64.71,0.4787,0,Suspicious IP access
2025-10-11,Student Services,student-portal,3,3,0,0,1,0,7,7,7,4,2,0,0,0.5714285714285714,0.2857142857142857,0.0,5.428571428571429,0.4666666666666667,2.7142857142857144,0.2692307692307692,1.1428571428571428,0.0,2.2857142857142856,0.9130434782608696,3.142857142857143,0.0,1.8571428571428572,0.0,16.571428571428573,0.39837398373983735,9.571428571428571,0.3783783783783784,7.428571428571429,0.23728813559322035,14.68,0.0672,0,New device joins
2025-10-12,Admissions,admissions-portal,4,2,2,2,6,0,16,16,16,10,1,4,0,0.625,0.0625,0.25,6.142857142857143,0.5599999999999999,3.4285714285714284,1.3548387096774193,0.8571428571428571,0.0,2.0,0.6666666666666666,2.5714285714285716,0.5599999999999999,1.4285714285714286,0.8235294117647058,16.428571428571427,0.918032786885246,9.0,1.0,4.714285714285714,0.175,57.66,0.4477,1,Suspicious IP access
2025-10-12,Admissions,application-db,5,3,2,0,2,0,12,11,11,5,4,2,0,0.4166666666666667,0.3333333333333333,0.16666666666666666,4.714285714285714,0.875,1.5714285714285714,0.7777777777777779,0.42857142857142855,0.0,1.2857142857142858,1.3125,4.0,0.4,1.5714285714285714,0.0,13.571428571428571,0.8235294117647058,9.0,0.5,4.285714285714286,0.7567567567567568,27.29,0.1649,1,Login failures
2025-10-12,Finance,finance-erp,16,4,5,5,5,4,39,39,38,19,22,17,10098,0.48717948717948717,0.5641025641025641,0.4358974358974359,8.142857142857142,1.75,3.4285714285714284,1.129032258064516,2.142857142857143,1.2727272727272727,1.4285714285714286,1.6470588235294117,1.1428571428571428,2.3333333333333335,2.7142857142857144,1.346153846153846,19.0,1.95,8.857142857142858,1.9275362318840579,6.571428571428571,2.905660377358491,98.39,0.996,1,Login failures
2025-10-12,Finance,payroll-db,15,2,5,5,5,4,36,36,35,20,14,19,11616,0.5555555555555556,0.3888888888888889,0.5277777777777778,8.0,1.6666666666666667,4.0,1.0,1.8571428571428572,1.4,2.2857142857142856,0.6086956521739131,2.5714285714285716,1.4,2.142857142857143,1.590909090909091,20.857142857142858,1.6470588235294117,10.428571428571429,1.75,7.0,1.75,97.63,0.9872,1,Login failures
2025-10-12,Human Resources,benefits-db,5,2,2,1,1,1,12,12,12,4,6,5,3724,0.3333333333333333,0.5,0.4166666666666667,5.714285714285714,0.7446808510638298,3.2857142857142856,0.23333333333333334,0.7142857142857143,0.5833333333333333,1.2857142857142858,0.875,2.4285714285714284,0.5833333333333334,0.8571428571428571,0.5384615384615384,14.285714285714286,0.7850467289719626,8.428571428571429,0.42424242424242425,3.5714285714285716,1.3125,32.59,0.2076,0,Login failures
