timestamp,department,system,event_type,severity,source_ip,source_ip_type,user_id,device_id,download_mb,is_new_device
2025-10-03T22:43:32,Registrar,student-records,phishing_email_signal,medium,194.144.180.101,external,REG-U8134,REG-D500,0,0
2025-10-03T22:51:54,Finance,payroll-db,phishing_email_signal,medium,79.114.101.30,external,FIN-U3473,FIN-D594,0,0
2025-10-03T23:31:02,Admissions,application-db,suspicious_ip_access,medium,213.253.38.227,external,ADM-U1818,ADM-D772,0,0
2025-10-03T23:35:36,Finance,finance-erp,suspicious_ip_access,high,83.76.106.122,external,FIN-U5266,FIN-D232,0,0
2025-10-03T23:35:57,Registrar,registration-api,suspicious_ip_access,medium,195.29.25.99,external,REG-U8297,REG-D554,0,0
2025-10-04T00:16:43,Student Services,housing-api,login_failure,low,10.135.14.19,internal,STU-U7991,STU-D134,0,0
2025-10-04T00:17:45,Human Resources,benefits-db,new_device_connection,medium,10.81.190.28,internal,HUM-U1646,HUM-D863,0,1
2025-10-04T00:28:35,Student Services,housing-api,privileged_access_attempt,high,181.238.135.139,external,STU-U8073,STU-D654,0,0
2025-10-04T00:58:05,Student Services,student-portal,unusual_file_download,medium,10.232.201.248,internal,STU-U6311,STU-D705,860,0
2025-10-04T01:33:02,Registrar,student-records,new_device_connection,medium,86.203.46.15,external,REG-U5766,REG-D330,0,1
2025-10-04T01:45:45,Human Resources,benefits-db,privileged_access_attempt,high,205.185.27.18,external,HUM-U1500,HUM-D721,0,0
2025-10-04T02:11:44,Student Services,student-portal,privileged_access_attempt,critical,178.79.83.4,external,STU-U9752,STU-D490,0,0
2025-10-04T02:19:07,Finance,payroll-db,unusual_file_download,medium,10.141.120.40,internal,FIN-U7415,FIN-D193,3649,0
2025-10-04T02:32:15,Student Services,student-portal,login_failure,low,10.31.31.109,internal,STU-U3105,STU-D910,0,0
2025-10-04T02:36:01,Finance,finance-erp,login_failure,low,139.252.89.236,external,FIN-U1404,FIN-D553,0,0
2025-10-04T02:36:34,Registrar,registration-api,login_failure,medium,10.107.78.148,internal,REG-U3038,REG-D550,0,0
2025-10-04T02:38:39,Student Services,student-portal,phishing_email_signal,high,26.70.26.24,external,STU-U2440,STU-D271,0,0
2025-10-04T02:51:03,Student Services,student-portal,login_failure,medium,10.186.250.31,internal,STU-U9678,STU-D948,0,0
2025-10-04T02:53:55,Registrar,registration-api,login_failure,low,10.196.22.69,internal,REG-U2216,REG-D544,0,0
2025-10-04T03:15:44,Registrar,registration-api,new_device_connection,medium,10.39.100.132,internal,REG-U9035,REG-D908,0,1
2025-10-04T03:22:13,Admissions,admissions-portal,login_failure,low,10.125.187.25,internal,ADM-U2936,ADM-D951,0,0
2025-10-04T03:31:00,Research Lab,hpc-cluster,suspicious_ip_access,high,156.233.37.203,external,RES-U6902,RES-D971,0,0
2025-10-04T03:33:14,Registrar,registration-api,login_failure,low,10.94.228.155,internal,REG-U1630,REG-D764,0,0
2025-10-04T03:33:36,Human Resources,hr-portal,phishing_email_signal,medium,139.176.192.119,external,HUM-U9031,HUM-D450,0,0
2025-10-04T03:39:26,Finance,payroll-db,login_failure,low,190.108.12.224,external,FIN-U2665,FIN-D343,0,0
2025-10-04T04:12:09,Registrar,registration-api,login_failure,medium,10.205.195.162,internal,REG-U9037,REG-D801,0,0
2025-10-04T04:30:17,Finance,payroll-db,suspicious_ip_access,medium,71.96.30.102,external,FIN-U9432,FIN-D334,0,0
2025-10-04T04:32:25,Admissions,application-db,phishing_email_signal,medium,166.128.251.247,external,ADM-U9764,ADM-D332,0,0
2025-10-04T04:33:31,Research Lab,hpc-cluster,login_failure,low,10.68.27.235,internal,RES-U7776,RES-D358,0,0
2025-10-04T04:47:20,Admissions,application-db,unusual_file_download,high,10.19.115.27,internal,ADM-U8583,ADM-D560,1720,0
2025-10-04T04:57:14,Admissions,application-db,phishing_email_signal,medium,88.33.75.205,external,ADM-U9157,ADM-D942,0,0
2025-10-04T04:59:24,Registrar,student-records,new_device_connection,low,10.3.235.206,internal,REG-U3265,REG-D419,0,1
2025-10-04T05:18:01,Registrar,registration-api,phishing_email_signal,medium,34.128.113.23,external,REG-U7077,REG-D149,0,0
2025-10-04T05:21:53,Admissions,admissions-portal,login_failure,medium,10.65.38.48,internal,ADM-U7187,ADM-D219,0,0
2025-10-04T05:38:48,Registrar,student-records,new_device_connection,medium,214.210.35.8,external,REG-U8744,REG-D964,0,1
2025-10-04T05:47:44,Registrar,student-records,unusual_file_download,medium,54.65.123.130,external,REG-U2493,REG-D952,2034,0
2025-10-04T05:50:12,Research Lab,hpc-cluster,privileged_access_attempt,high,180.112.35.63,external,RES-U2480,RES-D893,0,0
2025-10-04T07:05:23,Research Lab,hpc-cluster,unusual_file_download,high,10.186.84.21,internal,RES-U7822,RES-D775,1401,0
2025-10-04T07:13:29,Student Services,student-portal,new_device_connection,low,10.46.82.36,internal,STU-U9443,STU-D962,0,1
2025-10-04T07:28:19,Student Services,student-portal,phishing_email_signal,high,194.254.21.183,external,STU-U4020,STU-D142,0,0
2025-10-04T07:36:38,Research Lab,hpc-cluster,new_device_connection,medium,10.91.94.65,internal,RES-U4444,RES-D306,0,1
2025-10-04T07:37:56,Student Services,housing-api,login_failure,low,185.44.6.15,external,STU-U9916,STU-D172,0,0
2025-10-04T07:54:35,Library,digital-archives,new_device_connection,low,10.79.3.205,internal,LIB-U5587,LIB-D384,0,1
2025-10-04T07:54:56,Library,library-catalog,new_device_connection,low,10.199.157.163,internal,LIB-U5625,LIB-D720,0,1
2025-10-04T08:06:15,Research Lab,research-data-vault,unusual_file_download,high,10.201.72.41,internal,RES-U6164,RES-D992,1039,0
2025-10-04T08:12:36,Human Resources,hr-portal,new_device_connection,low,213.216.24.61,external,HUM-U4929,HUM-D235,0,1
2025-10-04T08:13:51,Research Lab,research-data-vault,login_failure,low,10.108.193.174,internal,RES-U4178,RES-D678,0,0
2025-10-04T08:21:05,Student Services,student-portal,unusual_file_download,high,109.243.61.73,external,STU-U3183,STU-D419,3629,0
2025-10-04T08:25:42,Registrar,registration-api,login_failure,medium,10.134.170.62,internal,REG-U9939,REG-D174,0,0
2025-10-04T08:36:03,Student Services,student-portal,login_failure,medium,158.137.19.204,external,STU-U6436,STU-D367,0,0
2025-10-04T08:54:57,Library,digital-archives,login_failure,medium,10.231.235.237,internal,LIB-U8952,LIB-D683,0,0
2025-10-04T09:02:45,Research Lab,research-data-vault,login_failure,medium,10.149.110.64,internal,RES-U9298,RES-D206,0,0
2025-10-04T09:08:24,Research Lab,research-data-vault,login_failure,medium,10.30.41.50,internal,RES-U1842,RES-D382,0,0
2025-10-04T09:22:15,Admissions,admissions-portal,phishing_email_signal,high,100.88.77.183,external,ADM-U5141,ADM-D519,0,0
2025-10-04T09:33:49,Registrar,student-records,login_failure,low,10.218.244.90,internal,REG-U3054,REG-D625,0,0
2025-10-04T09:42:33,Student Services,housing-api,login_failure,medium,10.236.32.221,internal,STU-U7642,STU-D427,0,0
2025-10-04T09:50:31,Admissions,admissions-portal,login_failure,medium,10.113.236.247,internal,ADM-U2173,ADM-D759,0,0
2025-10-04T09:51:47,Admissions,application-db,login_failure,low,10.58.31.66,internal,ADM-U1855,ADM-D722,0,0
2025-10-04T09:53:13,Research Lab,research-data-vault,login_failure,low,163.95.158.97,external,RES-U3494,RES-D487,0,0
2025-10-04T09:59:10,Research Lab,research-data-vault,suspicious_ip_access,high,168.106.31.83,external,RES-U5847,RES-D817,0,0
2025-10-04T10:09:17,Registrar,registration-api,phishing_email_signal,medium,179.39.12.56,external,REG-U7786,REG-D641,0,0
2025-10-04T10:11:20,Student Services,housing-api,login_failure,medium,10.1.205.32,internal,STU-U4562,STU-D267,0,0
2025-10-04T10:21:44,Research Lab,hpc-cluster,new_device_connection,low,10.42.80.106,internal,RES-U2271,RES-D450,0,1
2025-10-04T10:22:19,Library,digital-archives,login_failure,medium,30.40.95.234,external,LIB-U9496,LIB-D443,0,0
2025-10-04T10:28:07,Student Services,housing-api,unusual_file_download,high,10.233.241.125,internal,STU-U7072,STU-D133,1488,0
2025-10-04T10:29:52,Human Resources,benefits-db,login_failure,low,10.105.142.110,internal,HUM-U3634,HUM-D637,0,0
2025-10-04T10:36:04,Finance,payroll-db,privileged_access_attempt,high,40.86.150.167,external,FIN-U5011,FIN-D184,0,0
2025-10-04T10:59:29,Registrar,student-records,unusual_file_download,medium,194.138.8.240,external,REG-U4539,REG-D941,4373,0
2025-10-04T11:03:34,Admissions,application-db,phishing_email_signal,high,28.229.109.88,external,ADM-U7670,ADM-D135,0,0
2025-10-04T11:31:15,Human Resources,hr-portal,new_device_connection,medium,10.111.195.64,internal,HUM-U8783,HUM-D428,0,1
2025-10-04T11:33:32,Library,digital-archives,phishing_email_signal,medium,41.164.193.242,external,LIB-U3931,LIB-D356,0,0
2025-10-04T11:44:06,Admissions,application-db,suspicious_ip_access,medium,186.240.82.6,external,ADM-U9818,ADM-D640,0,0
2025-10-04T11:49:18,Human Resources,benefits-db,suspicious_ip_access,medium,47.24.175.54,external,HUM-U8813,HUM-D848,0,0
2025-10-04T11:52:15,Finance,payroll-db,new_device_connection,medium,10.116.229.29,internal,FIN-U6259,FIN-D935,0,1
2025-10-04T11:54:24,Research Lab,hpc-cluster,privileged_access_attempt,high,33.114.80.5,external,RES-U5780,RES-D966,0,0
2025-10-04T12:00:22,Admissions,admissions-portal,suspicious_ip_access,medium,61.151.36.6,external,ADM-U6691,ADM-D563,0,0
2025-10-04T12:08:12,Admissions,admissions-portal,login_failure,low,10.106.68.72,internal,ADM-U4831,ADM-D128,0,0
2025-10-04T12:55:29,Human Resources,hr-portal,privileged_access_attempt,critical,215.134.34.18,external,HUM-U8655,HUM-D937,0,0
2025-10-04T12:59:19,Human Resources,hr-portal,suspicious_ip_access,high,61.33.146.107,external,HUM-U5481,HUM-D848,0,0
2025-10-04T13:01:46,Finance,payroll-db,login_failure,low,10.115.228.44,internal,FIN-U4908,FIN-D209,0,0
2025-10-04T13:09:26,Admissions,application-db,phishing_email_signal,high,102.218.219.100,external,ADM-U3962,ADM-D577,0,0
2025-10-04T13:15:07,Research Lab,hpc-cluster,unusual_file_download,medium,10.96.208.50,internal,RES-U6884,RES-D711,3593,0
2025-10-04T13:17:28,Admissions,admissions-portal,phishing_email_signal,high,61.13.185.241,external,ADM-U9867,ADM-D338,0,0
2025-10-04T13:20:01,Admissions,application-db,login_failure,low,10.203.8.114,internal,ADM-U8207,ADM-D956,0,0
2025-10-04T13:20:49,Library,digital-archives,new_device_connection,low,10.60.11.247,internal,LIB-U4998,LIB-D255,0,1
2025-10-04T13:25:01,Human Resources,benefits-db,login_failure,low,10.45.78.52,internal,HUM-U7224,HUM-D184,0,0
2025-10-04T13:27:42,Registrar,student-records,login_failure,medium,170.117.156.205,external,REG-U3092,REG-D807,0,0
2025-10-04T13:32:19,Research Lab,research-data-vault,login_failure,low,64.101.27.180,external,RES-U2141,RES-D274,0,0
2025-10-04T13:32:37,Registrar,registration-api,login_failure,medium,10.58.118.157,internal,REG-U2883,REG-D324,0,0
2025-10-04T13:32:46,Human Resources,benefits-db,unusual_file_download,medium,10.102.7.128,internal,HUM-U9002,HUM-D989,2095,0
2025-10-04T13:33:44,Human Resources,benefits-db,privileged_access_attempt,high,10.72.137.174,internal,HUM-U9176,HUM-D976,0,0
2025-10-04T13:41:44,Registrar,student-records,suspicious_ip_access,high,150.204.148.217,external,REG-U3457,REG-D237,0,0
2025-10-04T13:45:26,Research Lab,hpc-cluster,unusual_file_download,medium,159.196.241.64,external,RES-U1823,RES-D623,1731,0
2025-10-04T13:52:07,Library,digital-archives,new_device_connection,medium,83.213.91.38,external,LIB-U1188,LIB-D303,0,1
2025-10-04T14:03:24,Research Lab,research-data-vault,login_failure,low,10.221.222.38,internal,RES-U5650,RES-D579,0,0
2025-10-04T14:10:27,Student Services,student-portal,login_failure,low,219.103.163.9,external,STU-U7614,STU-D160,0,0
2025-10-04T14:14:29,Student Services,housing-api,phishing_email_signal,medium,94.192.243.127,external,STU-U8755,STU-D530,0,0
2025-10-04T14:19:39,Admissions,application-db,suspicious_ip_access,high,102.3.115.64,external,ADM-U4021,ADM-D510,0,0
2025-10-04T14:20:41,Research Lab,hpc-cluster,suspicious_ip_access,medium,135.52.232.144,external,RES-U7461,RES-D892,0,0
2025-10-04T14:21:09,Library,digital-archives,new_device_connection,low,10.185.159.75,internal,LIB-U9208,LIB-D490,0,1
2025-10-04T14:30:06,Registrar,student-records,privileged_access_attempt,critical,71.200.26.24,external,REG-U6739,REG-D298,0,0
2025-10-04T14:33:33,Finance,finance-erp,login_failure,medium,10.99.170.247,internal,FIN-U1068,FIN-D805,0,0
2025-10-04T14:35:50,Human Resources,benefits-db,login_failure,medium,10.24.141.181,internal,HUM-U2946,HUM-D240,0,0
2025-10-04T14:37:38,Research Lab,hpc-cluster,login_failure,medium,10.146.99.248,internal,RES-U4632,RES-D283,0,0
2025-10-04T14:41:42,Student Services,student-portal,phishing_email_signal,medium,131.209.45.123,external,STU-U4747,STU-D579,0,0
2025-10-04T15:03:49,Human Resources,benefits-db,privileged_access_attempt,high,10.112.82.235,internal,HUM-U7274,HUM-D271,0,0
2025-10-04T15:04:19,Human Resources,hr-portal,suspicious_ip_access,high,54.131.185.241,external,HUM-U3592,HUM-D107,0,0
2025-10-04T15:07:23,Research Lab,research-data-vault,login_failure,medium,10.103.254.123,internal,RES-U4411,RES-D699,0,0
2025-10-04T15:08:25,Student Services,housing-api,phishing_email_signal,high,46.110.118.90,external,STU-U6580,STU-D747,0,0
2025-10-04T15:12:44,Library,digital-archives,suspicious_ip_access,medium,183.50.8.160,external,LIB-U7146,LIB-D794,0,0
2025-10-04T15:19:09,Research Lab,hpc-cluster,suspicious_ip_access,high,71.217.223.9,external,RES-U3500,RES-D737,0,0
2025-10-04T15:31:12,Research Lab,hpc-cluster,login_failure,low,83.212.31.215,external,RES-U4693,RES-D685,0,0
2025-10-04T15:31:22,Research Lab,research-data-vault,login_failure,low,96.110.138.112,external,RES-U7826,RES-D320,0,0
2025-10-04T15:44:19,Research Lab,research-data-vault,suspicious_ip_access,high,202.62.167.3,external,RES-U2401,RES-D986,0,0
2025-10-04T16:00:39,Registrar,student-records,login_failure,low,10.43.107.60,internal,REG-U8324,REG-D453,0,0
2025-10-04T16:02:04,Human Resources,hr-portal,login_failure,medium,165.243.186.251,external,HUM-U9538,HUM-D381,0,0
2025-10-04T16:08:08,Student Services,housing-api,suspicious_ip_access,high,78.49.154.7,external,STU-U3205,STU-D597,0,0
2025-10-04T16:10:36,Research Lab,hpc-cluster,unusual_file_download,high,163.154.49.17,external,RES-U7708,RES-D316,2562,0
2025-10-04T16:16:50,Library,digital-archives,new_device_connection,low,10.13.14.136,internal,LIB-U8024,LIB-D677,0,1
2025-10-04T16:18:04,Finance,payroll-db,login_failure,low,205.113.196.10,external,FIN-U1839,FIN-D348,0,0
2025-10-04T16:22:35,Library,library-catalog,login_failure,low,10.174.113.213,internal,LIB-U8776,LIB-D132,0,0
2025-10-04T16:33:36,Student Services,housing-api,privileged_access_attempt,critical,10.23.216.226,internal,STU-U5557,STU-D620,0,0
2025-10-04T16:36:00,Student Services,housing-api,unusual_file_download,high,10.200.69.137,internal,STU-U8306,STU-D130,3835,0
2025-10-04T16:45:23,Student Services,student-portal,suspicious_ip_access,medium,135.23.144.40,external,STU-U6118,STU-D937,0,0
2025-10-04T16:46:47,Admissions,admissions-portal,unusual_file_download,medium,10.235.250.188,internal,ADM-U1381,ADM-D429,2307,0
2025-10-04T16:48:55,Student Services,housing-api,suspicious_ip_access,medium,125.236.216.106,external,STU-U1770,STU-D103,0,0
2025-10-04T17:16:59,Student Services,student-portal,login_failure,medium,74.204.84.201,external,STU-U5087,STU-D156,0,0
2025-10-04T17:21:33,Human Resources,benefits-db,phishing_email_signal,medium,22.50.252.247,external,HUM-U3318,HUM-D456,0,0
2025-10-04T17:29:36,Human Resources,hr-portal,suspicious_ip_access,high,203.243.17.7,external,HUM-U4629,HUM-D770,0,0
2025-10-04T17:31:58,Library,digital-archives,login_failure,medium,10.209.101.151,internal,LIB-U2639,LIB-D299,0,0
2025-10-04T17:32:45,Research Lab,hpc-cluster,login_failure,low,10.229.110.51,internal,RES-U7729,RES-D105,0,0
2025-10-04T17:39:07,Research Lab,research-data-vault,unusual_file_download,high,10.51.157.211,internal,RES-U6761,RES-D634,2416,0
2025-10-04T18:04:11,Human Resources,hr-portal,login_failure,low,10.40.180.150,internal,HUM-U6494,HUM-D292,0,0
2025-10-04T18:12:53,Research Lab,research-data-vault,privileged_access_attempt,high,25.199.154.157,external,RES-U8783,RES-D545,0,0
2025-10-04T18:45:19,Finance,payroll-db,login_failure,low,10.112.65.96,internal,FIN-U5523,FIN-D144,0,0
2025-10-04T18:49:04,Human Resources,benefits-db,login_failure,medium,10.183.89.38,internal,HUM-U3586,HUM-D346,0,0
2025-10-04T18:52:30,Registrar,registration-api,phishing_email_signal,medium,159.144.133.111,external,REG-U6874,REG-D775,0,0
2025-10-04T18:56:36,Admissions,admissions-portal,login_failure,low,10.120.39.169,internal,ADM-U7657,ADM-D737,0,0
2025-10-04T19:03:17,Human Resources,hr-portal,unusual_file_download,medium,10.115.234.175,internal,HUM-U7868,HUM-D336,4163,0
2025-10-04T19:05:18,Registrar,registration-api,new_device_connection,low,188.219.91.121,external,REG-U8044,REG-D259,0,1
2025-10-04T19:06:13,Library,digital-archives,login_failure,low,10.81.213.197,internal,LIB-U8211,LIB-D821,0,0
2025-10-04T19:06:21,Finance,finance-erp,suspicious_ip_access,medium,132.66.15.86,external,FIN-U6380,FIN-D262,0,0
2025-10-04T19:09:08,Finance,finance-erp,login_failure,medium,10.55.208.78,internal,FIN-U6256,FIN-D384,0,0
2025-10-04T19:09:12,Research Lab,hpc-cluster,unusual_file_download,medium,10.146.35.79,internal,RES-U9223,RES-D593,4355,0
2025-10-04T19:19:21,Finance,payroll-db,phishing_email_signal,medium,167.106.78.49,external,FIN-U5958,FIN-D907,0,0
2025-10-04T19:24:52,Finance,payroll-db,privileged_access_attempt,critical,207.93.221.137,external,FIN-U5206,FIN-D366,0,0
2025-10-04T19:26:26,Research Lab,hpc-cluster,phishing_email_signal,medium,62.248.44.118,external,RES-U3831,RES-D677,0,0
2025-10-04T19:33:42,Student Services,student-portal,unusual_file_download,high,10.220.224.142,internal,STU-U3666,STU-D410,1516,0
2025-10-04T19:40:15,Student Services,student-portal,login_failure,low,10.2.115.121,internal,STU-U6691,STU-D236,0,0
2025-10-04T19:43:37,Research Lab,hpc-cluster,phishing_email_signal,high,80.46.147.162,external,RES-U9080,RES-D441,0,0
2025-10-04T19:55:09,Research Lab,hpc-cluster,suspicious_ip_access,medium,57.37.119.232,external,RES-U8159,RES-D565,0,0
2025-10-04T21:01:23,Registrar,registration-api,new_device_connection,low,10.6.119.129,internal,REG-U9031,REG-D379,0,1
2025-10-04T21:14:15,Library,digital-archives,phishing_email_signal,medium,194.7.208.157,external,LIB-U6536,LIB-D709,0,0
2025-10-04T21:29:59,Registrar,student-records,new_device_connection,low,26.135.213.28,external,REG-U1726,REG-D609,0,1
2025-10-04T21:42:49,Registrar,registration-api,login_failure,low,10.182.67.74,internal,REG-U8455,REG-D892,0,0
2025-10-04T21:46:44,Finance,payroll-db,login_failure,low,10.192.88.25,internal,FIN-U7766,FIN-D348,0,0
2025-10-04T21:47:48,Student Services,student-portal,unusual_file_download,high,10.71.165.88,internal,STU-U5351,STU-D251,2280,0
2025-10-04T21:52:57,Research Lab,research-data-vault,login_failure,low,10.14.118.63,internal,RES-U2979,RES-D846,0,0
2025-10-04T22:17:43,Registrar,registration-api,login_failure,medium,202.238.240.145,external,REG-U9555,REG-D492,0,0
2025-10-04T22:18:16,Student Services,housing-api,new_device_connection,medium,133.40.177.76,external,STU-U1645,STU-D112,0,1
